Numero do Artigo,Texto do Artigo
"380","Art. 380 Não se admite a compensação em prejuízo de direito de terceiro. O devedor que se torne credor do seu credor, depois de penhorado o crédito deste, não pode opor ao exeqüente a compensação, de que contra o próprio credor disporia."
"381","Art. 381 Extingue-se a obrigação, desde que na mesma pessoa se confundam as qualidades de credor e devedor."
"382","Art. 382 A confusão pode verificar-se a respeito de toda a dívida, ou só de parte dela."
"383","Art. 383 A confusão operada na pessoa do credor ou devedor solidário só extingue a obrigação até a concorrência da respectiva parte no crédito, ou na dívida, subsistindo quanto ao mais a solidariedade."
"384","Art. 384 Cessando a confusão, para logo se restabelece, com todos os seus acessórios, a obrigação anterior."
"385","Art. 385 A remissão da dívida, aceita pelo devedor, extingue a obrigação, mas sem prejuízo de terceiro."
"386","Art. 386 A devolução voluntária do título da obrigação, quando por escrito particular, prova desoneração do devedor e seus co-obrigados, se o credor for capaz de alienar, e o devedor capaz de adquirir."
"387","Art. 387 A restituição voluntária do objeto empenhado prova a renúncia do credor à garantia real, não a extinção da dívida."
"388","Art. 388 A remissão concedida a um dos co-devedores extingue a dívida na parte a ele correspondente; de modo que, ainda reservando o credor a solidariedade contra os outros, já lhes não pode cobrar o débito sem dedução da parte remitida."
"389","Art. 389 Não cumprida a obrigação, responde o devedor por perdas e danos, mais juros, atualização monetária e honorários de advogado. Produção de efeitos
Parágrafo único. Na hipótese de o índice de atualização monetária não ter sido convencionado ou não estar previsto em lei específica, será aplicada a variação do Índice Nacional de Preços ao Consumidor Amplo, apurado e divulgado pela Fundação Instituto Brasileiro de Geografia e Estatística, ou do índice que vier a substituí-lo. Produção de efeitos"
"390","Art. 390 Nas obrigações negativas o devedor é havido por inadimplente desde o dia em que executou o ato de que se devia abster."
"391","Art. 391 Pelo inadimplemento das obrigações respondem todos os bens do devedor."
"392","Art. 392 Nos contratos benéficos, responde por simples culpa o contratante, a quem o contrato aproveite, e por dolo aquele a quem não favoreça. Nos contratos onerosos, responde cada uma das partes por culpa, salvo as exceções previstas em lei."
"393","Art. 393 O devedor não responde pelos prejuízos resultantes de caso fortuito ou força maior, se expressamente não se houver por eles responsabilizado.
Parágrafo único. O caso fortuito ou de força maior verifica-se no fato necessário, cujos efeitos não era possível evitar ou impedir."
"394","Art. 394 Considera-se em mora o devedor que não efetuar o pagamento e o credor que não quiser recebê-lo no tempo, lugar e forma que a lei ou a convenção estabelecer."
"395","Art. 395 Responde o devedor pelos prejuízos a que sua mora der causa, mais juros, atualização dos valores monetários e honorários de advogado. Produção de efeitos
Parágrafo único. Se a prestação, devido à mora, se tornar inútil ao credor, este poderá enjeitá-la, e exigir a satisfação das perdas e danos."
"396","Art. 396 Não havendo fato ou omissão imputável ao devedor, não incorre este em mora."
"397","Art. 397 O inadimplemento da obrigação, positiva e líquida, no seu termo, constitui de pleno direito em mora o devedor.
Parágrafo único. Não havendo termo, a mora se constitui mediante interpelação judicial ou extrajudicial."
"398","Art. 398 Nas obrigações provenientes de ato ilícito, considera-se o devedor em mora, desde que o praticou."
"399","Art. 399 O devedor em mora responde pela impossibilidade da prestação, embora essa impossibilidade resulte de caso fortuito ou de força maior, se estes ocorrerem durante o atraso; salvo se provar isenção de culpa, ou que o dano sobreviria ainda quando a obrigação fosse oportunamente desempenhada."
"400","Art. 400 A mora do credor subtrai o devedor isento de dolo à responsabilidade pela conservação da coisa, obriga o credor a ressarcir as despesas empregadas em conservá-la, e sujeita-o a recebê-la pela estimação mais favorável ao devedor, se o seu valor oscilar entre o dia estabelecido para o pagamento e o da sua efetivação."
"401","Art. 401 Purga-se a mora:
I – por parte do devedor, oferecendo este a prestação mais a importância dos prejuízos decorrentes do dia da oferta;
II – por parte do credor, oferecendo-se este a receber o pagamento e sujeitando-se aos efeitos da mora até a mesma data."
"402","Art. 402 Salvo as exceções expressamente previstas em lei, as perdas e danos devidas ao credor abrangem, além do que ele efetivamente perdeu, o que razoavelmente deixou de lucrar."
"403","Art. 403 Ainda que a inexecução resulte de dolo do devedor, as perdas e danos só incluem os prejuízos efetivos e os lucros cessantes por efeito dela direto e imediato, sem prejuízo do disposto na lei processual."
"404","Art. 404 As perdas e danos, nas obrigações de pagamento em dinheiro, serão pagas com atualização monetária, juros, custas e honorários de advogado, sem prejuízo da pena convencional. Produção de efeitos
Parágrafo único. Provado que os juros da mora não cobrem o prejuízo, e não havendo pena convencional, pode o juiz conceder ao credor indenização suplementar."
"405","Art. 405 Contam-se os juros de mora desde a citação inicial."
"406","Art. 406 Quando não forem convencionados, ou quando o forem sem taxa estipulada, ou quando provierem de determinação da lei, os juros serão fixados de acordo com a taxa legal. Produção de efeitos
§ 1º A taxa legal corresponderá à taxa referencial do Sistema Especial de Liquidação e de Custódia, deduzido o índice de atualização monetária de que trata o
parágrafo único do art. 389 deste Código. Produção de efeitos
§ 2º A metodologia de cálculo da taxa legal e sua forma de aplicação serão definidas pelo Conselho Monetário Nacional e divulgadas pelo Banco Central do Brasil.
§ 3º Caso a taxa legal apresente resultado negativo, este será considerado igual a 0 para efeito de cálculo dos juros no período de referência. Produção de efeitos"
"407","Art. 407 Ainda que se não alegue prejuízo, é obrigado o devedor aos juros da mora que se contarão assim às dívidas em dinheiro, como às prestações de outra natureza, uma vez que lhes esteja fixado o valor pecuniário por sentença judicial, arbitramento, ou acordo entre as partes."
"408","Art. 408 Incorre de pleno direito o devedor na cláusula penal, desde que, culposamente, deixe de cumprir a obrigação ou se constitua em mora."
"409","Art. 409 A cláusula penal estipulada conjuntamente com a obrigação, ou em ato posterior, pode referir-se à inexecução completa da obrigação, à de alguma cláusula especial ou simplesmente à mora."
"410","Art. 410 Quando se estipular a cláusula penal para o caso de total inadimplemento da obrigação, esta converter-se-á em alternativa a benefício do credor."
"411","Art. 411 Quando se estipular a cláusula penal para o caso de mora, ou em segurança especial de outra cláusula determinada, terá o credor o arbítrio de exigir a satisfação da pena cominada, juntamente com o desempenho da obrigação principal."
"412","Art. 412 O valor da cominação imposta na cláusula penal não pode exceder o da obrigação principal."
"413","Art. 413 A penalidade deve ser reduzida eqüitativamente pelo juiz se a obrigação principal tiver sido cumprida em parte, ou se o montante da penalidade for manifestamente excessivo, tendo-se em vista a natureza e a finalidade do negócio."
"414","Art. 414 Sendo indivisível a obrigação, todos os devedores, caindo em falta um deles, incorrerão na pena; mas esta só se poderá demandar integralmente do culpado, respondendo cada um dos outros somente pela sua quota.
Parágrafo único. Aos não culpados fica reservada a ação regressiva contra aquele que deu causa à aplicação da pena."
"415","Art. 415 Quando a obrigação for divisível, só incorre na pena o devedor ou o herdeiro do devedor que a infringir, e proporcionalmente à sua parte na obrigação."
"416","Art. 416 Para exigir a pena convencional, não é necessário que o credor alegue prejuízo.
Parágrafo único. Ainda que o prejuízo exceda ao previsto na cláusula penal, não pode o credor exigir indenização suplementar se assim não foi convencionado. Se o tiver sido, a pena vale como mínimo da indenização, competindo ao credor provar o prejuízo excedente."
"417","Art. 417 Se, por ocasião da conclusão do contrato, uma parte der à outra, a título de arras, dinheiro ou outro bem móvel, deverão as arras, em caso de execução, ser restituídas ou computadas na prestação devida, se do mesmo gênero da principal."
"418","Art. 418 Na hipótese de inexecução do contrato, se esta se der: Produção de efeitos
I – por parte de quem deu as arras, poderá a outra parte ter o contrato por desfeito, retendo-as; Produção de efeitos
II – por parte de quem recebeu as arras, poderá quem as deu haver o contrato por desfeito e exigir a sua devolução mais o equivalente, com atualização monetária, juros e honorários de advogado. Produção de efeitos"
"419","Art. 419 A parte inocente pode pedir indenização suplementar, se provar maior prejuízo, valendo as arras como taxa mínima. Pode, também, a parte inocente exigir a execução do contrato, com as perdas e danos, valendo as arras como o mínimo da indenização."
"420","Art. 420 Se no contrato for estipulado o direito de arrependimento para qualquer das partes, as arras ou sinal terão função unicamente indenizatória. Neste caso, quem as deu perdê-las-á em benefício da outra parte; e quem as recebeu devolvê-las-á, mais o equivalente. Em ambos os casos não haverá direito a indenização suplementar."
